measurement_id,batch,gas_class,concentration,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128
G_B01_0032,1,1,40,52472.1953,3.817147,12.229516,16.472064,18.01766,-9.803991,-12.097874,-14.827561,47473.6543,3.240946,11.287122,15.430662,16.796487,-8.57395,-10.549939,-12.925187,7324.0581,4.359529,1.715007,2.719186,3.360978,-1.463333,-1.960431,-2.457327,6898.7045,4.335356,1.601953,2.635293,3.181179,-1.385951,-1.917269,-2.460222,2003.1366,2.748581,0.547134,1.002367,1.416475,-0.479955,-0.752691,-1.205237,2298.7262,2.881876,0.64919,1.257875,1.593447,-0.564418,-0.920627,-2.175079,8279.1685,5.686742,2.189447,3.875044,4.302776,-1.918241,-2.9306,-3.33536,8443.1455,5.746835,2.251809,4.070555,4.521265,-1.998766,-3.088105,-3.595669,41547.1289,3.153436,9.818586,13.39639,14.896563,-7.495147,-9.180427,-11.973869,45619.8125,3.34507,10.68514,14.359288,15.398316,-8.336097,-10.249171,-12.59302,8039.8374,4.530967,1.921419,3.090926,3.599998,-1.619043,-2.21146,-4.7823,5946.9375,4.85194,1.417049,2.216163,2.54357,-1.265242,-1.711996,-2.126985,2427.0498,2.908138,0.708559,1.472992,2.157805,-0.597174,-1.011611,-1.439362,2769.1819,2.976274,0.793155,1.5621,2.216692,-0.64984,-1.086569,-1.508946,9160.7558,6.230444,2.416162,4.557693,5.45164,-2.182164,-3.465219,-4.089424,8058.3226,6.162144,2.166219,4.022892,4.816444,-1.891084,-2.881073,-3.443906
G_B01_0033,1,1,50,61094.0058,4.034831,14.212732,19.878551,21.44594,-11.628117,-14.361441,-18.875464,54661.2364,3.602266,13.209292,18.626696,20.175288,-9.928399,-12.174848,-15.320634,8179.6635,4.849182,2.064129,3.413496,3.854764,-1.690654,-2.325536,-2.887565,7907.4909,4.80736,1.940764,3.242611,3.67646,-1.607344,-2.190544,-2.56976,2204.954,2.917642,0.661918,1.317219,1.695403,-0.559778,-0.908555,-1.642376,2581.9937,3.057003,0.778295,1.569816,2.062395,-0.642739,-1.058321,-1.53265,9318.2994,6.350583,2.67485,4.946032,5.589037,-2.242595,-3.419719,-3.923029,9705.5924,6.350988,2.751966,5.076134,5.795577,-2.315336,-3.476841,-3.905143,47894.6231,3.500269,11.547474,16.29654,17.471722,-8.751686,-10.671967,-13.593924,52526.1875,3.490762,12.267811,17.018323,18.809198,-9.75129,-11.963377,-14.589709,9264.582,5.050511,2.329091,3.774447,4.358769,-1.885913,-2.539126,-2.988628,6634.6489,5.405964,1.70509,2.817997,3.131177,-1.46034,-2.035499,-2.439035,2714.6912,3.066499,0.847132,1.821776,2.30954,-0.67444,-1.071751,-1.605089,3006.655,3.14867,0.956659,2.086807,2.609809,-0.748402,-1.244116,-1.740027,10642.6209,6.932877,2.985839,5.778251,6.563334,-2.538535,-3.912251,-4.317747,9036.2988,6.866157,2.642589,5.199387,5.949048,-2.199745,-3.478379,-4.267479
G_B01_0036,1,1,125,109204.3457,6.96522,25.630955,38.538715,40.442735,-20.825884,-25.223751,-31.117647,95740.0371,6.265968,23.532496,35.936218,37.736326,-17.212508,-20.948851,-25.796844,15168.368,9.794566,3.530741,5.199012,6.422066,-3.401583,-4.858446,-5.711345,14304.6115,9.2509150000000009,3.316683,4.890093,6.080739,-3.178155,-4.494231,-4.997165,3946.4106,4.671558,1.079737,1.784749,2.204689,-1.044766,-1.718381,-2.248096,4529.8408,4.880766,1.271204,2.082753,2.577856,-1.192587,-1.976868,-3.255261,17172.2424,13.694231,4.568008,6.937121,8.433696,-4.47925,-7.203112,-7.784794,17741.0841,13.299646,4.749012,7.212518,8.677436,-4.647584,-7.910813,-11.207072,86435.0039,6.20377,20.643951,31.388884,33.016909,-15.554309,-18.987374,-23.7655,93174.5859,5.722485,22.035359,32.62983,34.07733,-17.359777,-20.982515,-25.009174,16826.9491,9.884024,4.018348,5.831839,7.449064,-3.755446,-5.27117,-7.060813,12307.284,11.033379,2.938707,4.18748,5.105614,-2.906507,-4.162171,-4.676187,4708.739,4.878268,1.347837,2.231087,2.529438,-1.235109,-2.119545,-2.77038,5218.0486,5.081166,1.501855,2.513326,2.928727,-1.345987,-2.300026,-3.467776,19664.4195,15.010573,5.204342,8.157162,9.696475,-5.213758,-8.639103,-9.345656,16653.0635,15.227272,4.498273,7.198007,7.475476,-4.39903,-7.285749,-7.827309
G_B01_0042,1,1,275,172770.6973,10.487337,38.857314,64.584706,67.940525,-31.544003,-37.5568,-52.235991,145319.1191,8.519526,34.278639,58.331814,61.277973,-25.62821,-30.795778,-43.566399,26345.3072,13.852034,5.709357,8.542935,10.013088,-6.965032,-10.284324,-11.238054,24342.7051,13.058131,5.298219,8.34643,9.705015,-6.417458,-9.542733,-10.237063,6439.2175,6.705388,1.615843,3.182751,4.228663,-1.924656,-3.342006,-3.807855,7292.4709,6.968054,1.870808,3.884704,5.02823,-2.198658,-3.865356,-4.273326,29680.3463,18.27126,7.540148,11.891707,14.455347,-8.962435,-15.062568,-16.172382,30454.5637,18.100198,7.77832,12.209934,14.813332,-9.378283,-15.897269,-16.917839,132566.1093,8.54976,29.809893,48.523224,50.769417,-23.457705,-28.054953,-36.50908,147405.5684,8.519184,32.913171,52.447109,54.938479,-26.295642,-31.738173,-43.828681,29168.2473,14.225285,6.449276,9.383907,10.699213,-7.71335,-11.382318,-12.036095,21287.0443,15.289523,4.772847,6.983047,8.283439,-5.748352,-8.360596,-9.173181,7527.3807,6.856984,1.933479,4.58523,6.205702,-2.270878,-4.242665,-4.676392,8165.1765,6.909162,2.10513,5.009297,6.587667,-2.388639,-4.325626,-4.9082,34684.0636,20.59674,9.035943,12.97022,15.234577,-10.946542,-20.197256,-20.803533,28957.8389,19.830552,7.651883,11.926708,14.017727,-8.958556,-15.798355,-16.84257
G_B01_0043,1,1,10,18044.8066,2.14161,2.74966,3.163543,4.232465,-2.850405,-3.504923,-4.780582,17712.4668,2.123431,2.739372,3.209134,4.161503,-2.582577,-3.138659,-5.295764,2720.469,2.614047,0.448617,0.586531,1.065212,-0.407205,-0.561936,-1.031494,2582.4047,2.53072,0.419993,0.546161,0.898504,-0.386267,-0.526272,-0.856484,777.2894,1.960234,0.139472,0.221359,0.636067,-0.144031,-0.243354,-0.635567,917.1877,2.022177,0.168102,0.245093,0.631518,-0.170904,-0.285185,-0.604785,3279.2098,3.456801,0.591818,0.798703,1.216945,-0.560715,-0.809776,-1.274256,3343.0751,3.380808,0.598999,0.80941,1.270285,-0.571394,-0.820864,-1.319706,15509.961,1.905267,2.389625,2.792231,4.027972,-2.347413,-2.883221,-4.847305,15360.9629,1.753959,2.345754,2.715409,3.927671,-2.487419,-3.151555,-4.940347,2835.7858,2.67451,0.479979,0.618427,0.962621,-0.43531,-0.605663,-1.058524,2021.9954,2.798628,0.336374,0.45122,0.849778,-0.336249,-0.459586,-0.957581,965.9886,1.894721,0.186914,0.293084,0.66276,-0.181007,-0.30653,-0.811003,1107.0173,1.984903,0.212633,0.328984,0.783295,-0.206318,-0.390207,-0.808524,3325.9385,3.624652,0.603069,0.809098,1.300755,-0.576541,-0.848282,-1.299842,2950.0434,3.757896,0.540999,0.728742,1.080997,-0.519802,-0.77316,-1.231449
G_B01_0046,1,1,40,46775.6367,3.786324,12.365262,16.710872,17.919414,-8.653828,-10.628136,-13.367139,42305.3261,3.477008,11.35079,15.468006,17.087046,-7.287681,-8.913474,-11.634424,6521.3562,4.018031,1.67169,2.733771,3.120482,-1.2516370000000001,-1.68491,-2.138567,6185.3855,3.922224,1.570122,2.580118,3.095223,-1.190583,-1.600838,-2.2028470000000002,1854.9197,3.031319,0.53349,1.045366,1.428209,-0.43063,-0.673209,-1.027085,2143.6767,3.120458,0.628937,1.234684,1.680022,-0.501217,-0.780544,-1.162758,7734.0557,5.168668,2.255316,4.116956,4.567774,-1.733286,-2.543605,-3.106582,7858.8396,5.093824,2.285066,4.134403,4.662116,-1.771503,-2.592037,-3.190415,38919.7832,3.107097,10.368545,14.038691,15.293565,-6.879704,-8.446045,-10.504107,41251.5645,2.930119,10.879613,14.558643,16.107318,-7.688038,-9.455464,-11.47737,6619.2519,4.089106,1.759604,2.888582,3.295674,-1.312424,-1.7583,-2.265802,4901.1381,4.439495,1.283712,2.156117,2.546261,-1.021011,-1.398297,-1.892909,2164.4598,2.781817,0.673263,1.406438,1.979671,-0.519624,-0.84104,-1.474145,2443.2994,2.891341,0.761897,1.630097,2.003379,-0.574581,-0.921675,-1.362906,7809.2709,5.460515,2.286676,4.373726,4.971397,-1.796641,-2.740796,-3.075002,6835.5482,5.521255,2.046514,4.04103,4.547208,-1.582391,-2.430648,-2.812398
G_B01_0047,1,1,50,62430.7353,5.01046,13.3631,18.396947,19.751587,-11.431404,-13.94226,-16.476636,54559.5664,4.205008,12.24045,17.078985,18.530481,-9.509335,-11.551378,-15.508659,8118.082,4.79156,1.870836,3.126506,3.569425,-1.613482,-2.169007,-2.722875,7629.1675,4.708049,1.751372,2.993232,3.422642,-1.521929,-2.075151,-2.578409,2261.7801,3.4954,0.601716,1.205967,1.611361,-0.538153,-0.847734,-1.231525,2605.2422,3.632934,0.707461,1.474075,1.946419,-0.628121,-0.976139,-1.523985,9686.2693,6.290569,2.542991,4.768008,5.294346,-2.230183,-3.298024,-3.677678,9807.672,6.25651,2.571325,4.860643,5.463913,-2.293364,-3.454646,-4.122688,50730.4785,3.748877,11.183672,15.471857,16.973348,-9.080925,-11.090115,-13.444761,55693.7969,3.808621,11.907342,16.155273,17.898237,-10.204197,-12.52736,-15.613686,8164.6428,4.929379,1.966612,3.379834,3.891697,-1.670209,-2.286543,-2.727953,6101.3085,5.298399,1.448075,2.468954,2.948871,-1.308631,-1.789328,-2.199558,2612.4261,3.187384,0.761365,1.725005,2.16429,-0.640899,-1.03267,-1.407356,2937.9154,3.282283,0.859215,1.889058,2.400472,-0.698094,-1.105763,-1.591052,9667.3553,6.668973,2.58347,5.190582,5.92108,-2.306506,-3.550425,-3.988991,8484.7494,6.684963,2.320844,4.733384,5.320762,-2.005397,-3.053043,-3.477416
G_B01_0050,1,1,125,109740.5215,8.107089,27.004416,39.86876,41.920403,-20.499341,-24.792833,-30.869872,92943.4589,6.555724,23.757818,36.068104,38.343834,-16.581107,-20.079866,-25.652647,14968.26,8.127048,3.516739,5.586905,6.291781,-3.341198,-4.65594,-5.123469,13845.3995,7.767462,3.285042,5.45833,6.048443,-3.110722,-4.367781,-4.806004,3970.273,5.441004,1.063691,2.186352,2.831907,-1.025605,-1.643641,-1.994803,4509.0637,5.581553,1.252128,2.628873,3.324047,-1.181027,-1.932882,-2.286011,17722.8895,10.663274,4.8372,8.604723,9.75646,-4.579406,-7.181216,-7.831489,17943.6168,10.558288,4.9504,8.73258,10.105674,-4.730457,-7.465655,-7.984838,89958.3477,6.019027,22.435621,33.735683,35.375781,-16.434792,-19.93655,-24.861189,99137.3886,6.019944,24.631516,35.980571,38.246592,-18.44971,-22.427029,-27.535833,14644.45,8.079425,3.650087,6.00456,6.872832,-3.370137,-4.74537,-5.252236,11049.7393,8.802084,2.71965,4.340638,5.164341,-2.624728,-3.691295,-4.085324,4492.1259,4.755483,1.304878,3.153879,4.348208,-1.191057,-2.042459,-2.419248,4970.5112,4.883158,1.437477,3.473078,4.451173,-1.274284,-2.117487,-2.662165,17746.5819,11.244191,5.019876,9.447849,10.87787,-4.769666,-7.80708,-9.150657,15273.5044,11.111049,4.37829,8.662799,10.041132,-4.039791,-6.569348,-7.181251
G_B01_0053,1,1,200,142789.9112,10.645231,33.853741,49.464093,51.60479,-25.927153,-31.066881,-41.588134,118052.0957,8.033086,29.412263,45.61343,47.957441,-20.89793,-25.783093,-33.723673,21298.8467,10.812085,4.744374,7.108911,7.927914,-5.474105,-8.149127,-8.78249,19670.2483,10.434297,4.399687,7.266438,8.399177,-5.02232,-7.396085,-7.975155,5330.4111,6.842284,1.351364,2.725334,3.579428,-1.559561,-2.586728,-2.898618,6063.1184,7.073229,1.586668,3.440285,4.551249,-1.787935,-2.962618,-3.385097,25104.2934,14.28322,6.58618,10.812614,12.784096,-7.366911,-11.791007,-12.546455,25498.8918,14.335853,6.742949,11.218155,13.285737,-7.641724,-12.364416,-13.090989,115696.8457,7.407641,27.917277,41.873975,43.873923,-20.84231,-25.272718,-32.257742,129988.0469,7.849757,31.399626,44.977867,47.538268,-23.217561,-27.496199,-36.855411,20594.8691,10.799452,4.84199,8.003428,9.287551,-5.406482,-8.103553,-8.824967,15371.0038,11.420288,3.6471460000000002,5.630229,6.597657,-4.146747,-6.125129,-6.732942,6029.3148,5.93265,1.62047,4.144283,5.69169,-1.802635,-3.133603,-3.494099,6536.2854,5.949684,1.754333,4.375598,5.748316,-1.916593,-3.266366,-3.7051789999999998,25277.9974,15.410581,6.867026,11.677978,13.839589,-7.640652,-12.782672,-13.851846,21396.3611,14.702644,5.91919,10.626145,12.690318,-6.348842,-10.539981,-11.407486
G_B01_0054,1,1,225,151863.4287,10.827703,35.376861,54.103726,56.233651,-27.61451,-32.966121,-46.888817,125475.9336,8.439032,30.692331,48.843388,51.231593,-22.087711,-26.783952,-37.86024,23296.0203,12.019657,4.956926,7.601322,8.660957,-5.945999,-8.704149,-13.92434,21396.4079,11.348203,4.583944,7.578838,8.87178,-5.442356,-8.00291,-8.909242,5735.1503,7.37928,1.401344,2.86365,3.707231,-1.660671,-2.99151,-3.575692,6491.4874,7.55788,1.62649,3.55485,4.565815,-1.900531,-3.285104,-3.800193,27379.807,15.768683,6.913528,11.329874,13.510112,-7.973569,-13.066357,-13.853784,27718.1628,15.62708,7.041095,11.58714,13.757551,-8.255575,-13.72205,-18.267347,123029.3321,7.750131,29.074161,44.573558,46.534583,-22.120802,-26.831722,-34.319053,137882.9492,7.946795,32.484513,47.710255,50.002105,-24.788543,-29.497843,-40.138588,22375.4685,11.740351,5.025729,8.290825,9.476925,-5.82364,-8.645566,-14.934819,16728.1706,12.587134,3.807007,6.017165,7.101141,-4.463539,-6.570455,-7.03942,6459.2016,6.308369,1.657016,4.293158,5.732381,-1.905334,-3.450174,-3.935123,7006.6144,6.388255,1.807579,4.603492,6.069331,-2.013446,-3.614257,-4.48911,27541.5267,16.761564,7.24538,11.92146,14.092199,-8.409338,-14.394241,-15.362663,23315.9912,16.202483,6.218874,10.969097,13.062617,-6.971207,-11.837327,-13.025748
G_B01_0057,1,1,10,20443.3242,2.394794,2.079165,2.374346,3.693807,-3.084532,-3.777213,-7.136308,19389.5898,2.171069,1.9527,2.249946,3.814905,-2.82796,-3.47699,-5.211361,3023.1023,2.89657,0.273817,0.336753,0.815476,-0.455989,-0.62846900000000006,-1.20534,2841.1434,2.83742,0.252221,0.311843,0.755347,-0.434382,-0.584064,-0.99089,837.6495,2.031649,0.088124,0.155845,0.586215,-0.165722,-0.262491,-0.67025,971.3173,2.103386,0.10479,0.175296,0.643877,-0.188848,-0.304143,-0.709937,3581.5307,3.733729,0.342163,0.479492,0.940851,-0.627565,-0.885337,-1.311465,3595.2929,3.699532,0.338886,0.478199,0.96871,-0.640374,-0.90633300000000006,-1.359401,17118.7441,1.952198,1.753688,2.057995,5.410743,-2.587763,-3.268058,-5.172815,18097.2246,1.956595,1.865583,2.152452,4.006933,-2.811232,-3.456153,-5.434982,3139.5206,3.003349,0.283447,0.382677,0.840727,-0.490125,-0.662075,-1.087782,2285.4968,3.092457,0.212572,0.371595,1.46251,-0.377835,-0.520085,-0.95549,1049.4368,1.96027,0.117543,0.194171,0.821721,-0.21605,-0.366124,-0.791577,1201.1131,2.030082,0.13444,0.245504,0.919089,-0.243342,-0.431036,-0.950892,3584.6432,3.962912,0.335736,0.493571,0.905345,-0.64364,-0.951014,-1.460364,3233.9943,4.034664,0.309833,0.443652,1.433274,-0.585274,-0.850983,-1.264939
G_B01_0058,1,1,20,33791.4629,3.185441,6.539931,8.005829,9.149812,-5.732123,-7.041171,-9.150999,31245.2031,2.832884,6.209308,7.656975,8.633116,-5.045175,-6.13167,-8.077851,4770.1751,3.686281,0.923557,1.398951,1.698538,-0.824827,-1.088621,-1.513699,4483.74,3.584222,0.868391,1.319731,1.662209,-0.783354,-1.049681,-1.375893,1330.4825,2.55276,0.302268,0.539068,0.877512,-0.285819,-0.436474,-0.715262,1522.9045,2.617805,0.35638,0.635532,1.021597,-0.33244,-0.515843,-0.799992,5613.7853,4.674816,1.23216,2.033739,2.376061,-1.136187,-1.615002,-2.075123,5627.1243,4.599707,1.239028,2.054389,2.436216,-1.159424,-1.681227,-2.1215,28313.209,2.553986,5.618825,6.903504,8.109077,-4.685533,-5.687209,-8.065659,30156.6836,2.538746,5.877439,7.279893,8.935022,-5.191204,-6.30997,-9.180303,4925.5664,3.774846,0.992946,1.515328,1.810665,-0.880224,-1.169908,-1.53577,3646.0601,3.982382,0.723121,1.139321,1.374323,-0.68484,-0.929777,-1.337874,1603.7423,2.386226,0.406414,0.742458,1.084555,-0.357586,-0.596659,-0.914528,1829.1936,2.484029,0.456921,0.813099,1.23213,-0.39305,-0.601356,-1.021396,5657.848,4.892573,1.24761,2.154658,2.534235,-1.179362,-1.753882,-2.29699,5062.2104,4.991569,1.140442,1.977951,2.32291,-1.055056,-1.560292,-2.124481
G_B01_0059,1,1,30,45011.1679,3.942991,9.833209,12.745621,13.674748,-7.96322,-9.76968,-11.758704,40789.9004,3.428921,9.248088,12.077409,13.288497,-6.814204,-8.308414,-10.427887,6540.8601,4.369447,1.421681,2.260053,2.658788,-1.169425,-1.576656,-2.133672,6181.6269,4.254178,1.337711,2.16051,2.532151,-1.116808,-1.487405,-1.922044,1793.2299,2.96794,0.463282,0.867443,1.343411,-0.393211,-0.60794,-0.913029,2056.0302,3.046536,0.541814,1.045541,1.402016,-0.456577,-0.702759,-2.269124,7698.5422,5.570537,1.907872,3.396998,4.073073,-1.621021,-2.317128,-2.820376,7787.0017,5.534865,1.923613,3.422232,3.915546,-1.659271,-2.403965,-2.87949,37454.7637,3.077893,8.453242,11.001709,12.225129,-6.408427,-7.939234,-10.037792,40467.459,3.079309,8.885116,11.484344,12.611033,-7.172417,-8.776635,-11.350613,6751.2392,4.474912,1.526324,2.466799,2.779912,-1.252295,-1.664174,-2.060466,4969.2314,4.707285,1.118964,1.823051,2.177541,-0.970724,-1.324064,-1.743318,2136.4669,2.739113,0.607452,1.226669,2.227965,-0.484728,-0.755837,-1.813153,2400.3636,2.830707,0.680404,1.378041,1.949379,-0.529323,-0.832064,-1.122609,7815.0146,5.862727,1.943358,3.626995,4.164912,-1.69956,-2.522667,-2.934275,6884.2591,5.902702,1.761749,3.332251,3.823595,-1.500347,-2.219349,-2.518402
G_B01_0060,1,1,40,55632.3067,4.95488,11.347662,14.260968,15.487014,-9.900146,-12.163948,-14.639578,49648.9961,4.118076,10.630019,13.62371,14.661721,-8.383213,-10.178254,-13.175817,8303.2334,5.28756,1.684296,2.554805,2.867852,-1.538024,-2.069163,-2.522296,7842.3194,5.174929,1.568771,2.447796,2.896921,-1.457554,-1.966011,-2.531495,2223.9428,3.351815,0.5189,1.026999,1.232284,-0.502485,-0.775566,-1.230534,2547.602,3.466934,0.608996,1.205965,1.500948,-0.580481,-0.897769,-1.334509,9803.8652,6.992865,2.20747,3.913318,4.49783,-2.124441,-3.193412,-3.860025,9890.05,6.900391,2.225266,3.953468,4.464661,-2.1657,-3.217247,-3.788333,46061.3477,3.670637,9.784408,12.465841,13.638719,-7.950955,-9.737776,-11.605662,50239.0137,3.747013,10.401677,13.043541,14.255471,-8.918396,-10.948213,-13.587938,8531.8523,5.436925,1.787606,2.797938,3.193838,-1.625198,-2.187545,-2.939904,6295.1747,5.736403,1.317986,2.069646,2.429941,-1.268698,-1.717998,-2.741922,2616.9794,3.071934,0.675731,1.408209,1.824337,-0.607694,-0.970586,-1.672852,2946.4603,3.194088,0.756222,1.559006,2.141685,-0.665805,-1.042455,-1.408428,9965.2527,7.440194,2.241954,4.171404,4.765478,-2.226855,-3.386053,-4.234714,8724.9287,7.48389,2.005463,3.812939,4.292252,-1.953246,-2.962795,-3.40747
G_B01_0062,1,1,75,81660.7881,6.537357,19.966557,29.031241,30.572795,-15.114632,-18.373762,-22.999765,70820.8164,5.299637,18.147456,26.972378,28.880001,-12.451839,-15.140651,-18.93412,11684.3301,6.665315,2.880094,4.805693,5.306634,-2.425291,-3.351163,-4.073176,10964.3845,6.45532,2.716973,4.666912,5.26797,-2.279913,-3.137306,-3.619906,3121.4996,4.289445,0.906273,1.806621,2.300736,-0.770617,-1.215458,-1.497357,3556.7103,4.414589,1.064765,2.171588,2.656842,-0.885002,-1.401411,-1.665292,13829.9173,8.665141,3.926507,7.195989,8.053896,-3.344479,-5.083815,-5.628069,14003.6651,8.616456,3.999281,7.295948,8.166003,-3.426258,-5.285965,-5.893221,67150.2637,4.829925,17.010914,25.07224,26.885228,-12.028844,-14.613835,-20.837188,73798.0215,4.913225,18.321266,26.355708,27.521389,-13.563459,-16.546228,-21.426659,11853.9126,6.740946,3.080466,5.246787,5.854066,-2.518208,-3.456949,-3.908138,8830.7552,7.208306,2.272381,3.822932,4.22189,-1.968254,-2.742932,-3.196705,3616.4717,3.849742,1.154449,2.574775,3.222863,-0.920388,-1.497469,-1.850829,4003.0682,3.940931,1.272278,2.837209,3.48923,-0.989702,-1.593277,-2.012359,14128.8188,9.188651,4.072869,7.8786060000000004,8.828639,-3.527376,-5.567693,-6.192183,12229.39,9.069341,3.609675,7.210779,8.198887,-3.041711,-4.789108,-5.249317
G_B01_0063,1,1,100,97856.4511,7.59977,23.898146,35.099709,36.594157,-18.16425,-22.030546,-27.517707,83659.3379,6.080138,21.499987,32.511517,34.346358,-14.800712,-18.014044,-22.465887,13733.7515,7.688938,3.334437,5.246727,5.744847,-2.982458,-4.118908,-4.640324,12848.3379,7.424169,3.141789,5.120559,5.622019,-2.783704,-3.867023,-4.315937,3611.1849,4.84258,1.024037,2.021092,2.682575,-0.919074,-1.493215,-1.875763,4125.6093,5.028179,1.20593,2.466232,3.130814,-1.060006,-1.712716,-2.03236,16248.2218,10.045237,4.56203,7.995077,8.989996,-4.090446,-6.333653,-6.865482,16488.0937,10.04617,4.670481,8.19001,9.245535,-4.208907,-6.575075,-7.341582,80028.7402,5.56413,20.217313,30.235591,31.76744,-14.42063,-17.763243,-20.783438,88502.4179,5.703407,22.049351,32.084302,33.715122,-16.282972,-19.864239,-23.669234,13858.351,7.776921,3.552424,5.72865,6.242802,-3.063895,-4.237124,-4.851486,10320.1595,8.279304,2.624275,4.099112,4.580073,-2.39077,-3.337662,-3.904906,4180.8407,4.341185,1.286828,2.978476,3.898015,-1.07839,-1.835438,-2.479006,4589.4502,4.415413,1.410258,3.170284,4.058266,-1.159673,-1.918685,-2.48921,16646.1137,10.695349,4.771188,9.064538,10.376114,-4.325086,-7.044223,-7.790305,14318.0117,10.474455,4.200129,8.316836,9.694426,-3.684988,-5.951758,-6.582119
G_B01_0065,1,1,150,122961.5458,9.055005,30.24511,44.860385,47.289933,-22.859063,-27.590228,-35.38059,103862.9394,7.190765,26.629399,40.805491,42.990641,-18.498312,-22.431712,-29.581667,17765.9466,9.973255,4.144512,6.242148,8.239973,-4.140899,-5.856324,-6.461069,16348.9558,9.411912,3.871378,6.12445,6.901883,-3.828525,-5.509715,-6.029564,4533.5148,6.01893,1.228324,2.509624,3.291015,-1.21689,-1.978259,-2.393429,5118.1621,6.154128,1.434825,3.006759,3.884278,-1.396965,-2.362876,-2.842418,20856.27,13.012835,5.717927,9.634882,11.056874,-5.610937,-8.96251,-10.18352,21046.7367,12.853784,5.81658,9.773515,11.149585,-5.801682,-9.422368,-10.252613,100103.0703,6.601655,25.195492,38.142101,39.98031,-18.187428,-22.090173,-27.065395,111076.4903,6.738074,27.901148,41.155468,43.086525,-20.499399,-24.714157,-32.492612,17534.3511,9.805327,4.364746,6.763873,7.542733,-4.187577,-6.001432,-9.386321,13210.3047,10.596929,3.26198,4.897773,5.749597,-3.246887,-4.628069,-5.171754,5178.4506,5.2508,1.520413,3.656966,4.709138,-1.425683,-2.531879,-2.961229,5689.1207,5.382074,1.658623,3.991172,5.209661,-1.50638,-2.545081,-3.033103,21335.8968,13.697018,6.026086,10.852314,12.949706,-5.991579,-10.114721,-11.079205,18311.8531,13.444671,5.252808,10.056811,11.749914,-5.028192,-8.511002,-9.069165
G_B01_0066,1,1,175,134335.6602,9.930837,32.028684,45.997517,47.689701,-24.786661,-29.957324,-39.355513,112102.3437,7.607817,28.073014,42.140285,44.313123,-20.023628,-24.178127,-34.103782,19751.6645,11.005703,4.402535,6.559761,7.417903,-4.731569,-6.784126,-7.600535,18163.4397,10.451444,4.086995,6.668656,7.629116,-4.358543,-6.285146,-7.445537,4967.3808,6.559937,1.267633,2.610155,3.472034,-1.356851,-2.211512,-2.73967,5606.9088,6.705015,1.479225,3.230435,4.154417,-1.553887,-2.595714,-3.704643,23153.4325,14.384325,6.06834,10.038688,11.725667,-6.380879,-10.146609,-11.025642,23399.0468,14.296787,6.185835,10.26007,12.06187,-6.59166,-10.669612,-11.430614,108610.5528,7.029277,26.420363,38.89185,40.691368,-19.712386,-24.671407,-31.624955,121263.1172,7.372064,29.569144,42.005403,43.897092,-22.166165,-26.775677,-43.466449,19447.885,10.882174,4.588982,7.381453,8.271979,-4.76203,-6.906937,-7.341019,14593.6809,11.619788,3.443444,5.220317,6.062414,-3.678626,-5.29943,-5.804188,5675.7299,5.712815,1.550351,3.944736,5.306174,-1.584908,-2.703684,-3.260767,6192.3487,5.796536,1.680148,4.203468,5.556211,-1.675583,-2.781396,-3.263279,23748.5205,15.293061,6.434217,11.033093,12.956703,-6.798222,-11.377273,-12.188136,20278.1239,14.80505,5.573616,10.218323,12.011353,-5.678647,-9.34633,-10.030894
